5f6d5c73e4991263e858b27cd10b979f6a9c6674		Undeclared	Anxious|Stressed|Sensitive|Neutral		2	1	-1	-1
bcec4bf7d385df89b2bfebcc4e623d8c7e8f8d6c	31	Male			-1	-1	-1	-1
f6836a127fe842c18aa2a49dc81914ff9b25981d	69	Male	Nervous|Confused|Stressed|Anxious		1	1	-1	-1
ace6d8012c3c4c87b100f381aae3a24d72c3b983		Undeclared					-1	-1
71016b7bdd78255af46799671acc08daf7baebf6	56	Female			1	1	-1	-1
c8a6547a7c8b4c29d83d9c5599aa1b2cb5509e84	52	Female			-1	-1	-1	-1
3afafb367d43cada9f6105d10849ab3ac2b36779	24	Female			-1	-1	-1	-1
dab761cda9d27309418896e840997ce43ccc2ea9	42	Female			-1	-1	-1	-1
677f9baeecfef40841eaf269eecac2fa6989bfd6	29	Male	Relaxed|Calm|In_Pain|Insecure|Lazy		2	1	-1	-1
bbfe0cc53905ce377c2b71a0eeb4d118c387f81d		Undeclared					-1	-1
e7367a9dddd6b726f5ab2f596eba4ceafd3598e4	15	Female			-1	-1	-1	-1
839ed001a166753fb94f541f5dcbcef4b137738d	31	Male			-1	-1	-1	-1
f59993e2d1b388d8e08767ed85d0135a21b1178c	52	Female			-1	-1	-1	-1
f8cd70b7ea34fead7009af891070f76e7973ab0b	35	Female	Exhausted|Appreciative|Overwhelmed|Concerned		2	3	-1	-1
831083c940a1f2e388d80e760c4bb54e3fd482af	31	Male			-1	-1	-1	-1
9888490af7e736c208c6b37f2a79212e05127b94		Undeclared	Mean|Awkward|Peaceful	Angry|Tired|Awkward			-1	-1
aafbbb588eb5cfebb573b27e4b1cf94b170212e6	49	Male			-1	-1	-1	-1
141c666655ca69cb21947032fe4502c1efa641b3	17	Female	Insomnia|Irritated		1	1	-1	-1
b176ce1e65ac6335d3c0ab850af98baa4f15d165	27	Female	Heartbroken|Anxious|Self_Critical|Longing|Impatient		4	2	4	3
b22a76403e04ee68f916046a1d947b08f22cd777	22	Female	Content|Enthusiastic|Balanced|Connected		0	0	-1	-1
